,tweet_id,date,time
20615,1237167204505980930,2020-03-10,0:3:41
20616,1237167229655044097,2020-03-10,0:3:47
20617,1237167246423793667,2020-03-10,0:3:51
20618,1237167330314108930,2020-03-10,0:4:11
20619,1237167405819932672,2020-03-10,0:4:29
20620,1237167418402897921,2020-03-10,0:4:32
20621,1237167426804092928,2020-03-10,0:4:34
20622,1237167439370125312,2020-03-10,0:4:37
20623,1237167460337487874,2020-03-10,0:4:42
20624,1237167552612179968,2020-03-10,0:5:4
20625,1237167552616435713,2020-03-10,0:5:4
20626,1237167586170646529,2020-03-10,0:5:12
20627,1237167636502523906,2020-03-10,0:5:24
20628,1237167691007512577,2020-03-10,0:5:37
20629,1237167732967309312,2020-03-10,0:5:47
20630,1237167753930264576,2020-03-10,0:5:52
20631,1237167779092074496,2020-03-10,0:5:58
20632,1237167791704244224,2020-03-10,0:6:1
20633,1237167800084553728,2020-03-10,0:6:3
20634,1237167800088694784,2020-03-10,0:6:3
20635,1237167837829042176,2020-03-10,0:6:12
20636,1237167858796429313,2020-03-10,0:6:17
20637,1237167879780433921,2020-03-10,0:6:22
20638,1237167925900873728,2020-03-10,0:6:33
20639,1237167942695096321,2020-03-10,0:6:37
20640,1237167993009758208,2020-03-10,0:6:49
20641,1237168005596901377,2020-03-10,0:6:52
20642,1237168043345743872,2020-03-10,0:7:1
20643,1237168106251968513,2020-03-10,0:7:16
20644,1237168114648973313,2020-03-10,0:7:18
20645,1237168198547578882,2020-03-10,0:7:38
20646,1237168248879230976,2020-03-10,0:7:50
20647,1237168290792902657,2020-03-10,0:8:0
20648,1237168315971309568,2020-03-10,0:8:6
20649,1237168324363997184,2020-03-10,0:8:8
20650,1237168353711665153,2020-03-10,0:8:15
20651,1237168374679027712,2020-03-10,0:8:20
20652,1237168378881740802,2020-03-10,0:8:21
20653,1237168458598621185,2020-03-10,0:8:40
20654,1237168546670493696,2020-03-10,0:9:1
20655,1237168550864916480,2020-03-10,0:9:2
20656,1237168596998131713,2020-03-10,0:9:13
20657,1237168735405965312,2020-03-10,0:9:46
20658,1237168747993018369,2020-03-10,0:9:49
20659,1237168802497998849,2020-03-10,0:10:2
20660,1237168819287752704,2020-03-10,0:10:6
20661,1237168831874949122,2020-03-10,0:10:9
20662,1237168831895920640,2020-03-10,0:10:9
20663,1237168869615325189,2020-03-10,0:10:18
20664,1237168882227523585,2020-03-10,0:10:21
20665,1237168940943466498,2020-03-10,0:10:35
20666,1237168949315407872,2020-03-10,0:10:37
20667,1237168961902403584,2020-03-10,0:10:40
20668,1237169075127832576,2020-03-10,0:11:7
20669,1237169104500535301,2020-03-10,0:11:14
20670,1237169104517292032,2020-03-10,0:11:14
20671,1237169117074829313,2020-03-10,0:11:17
20672,1237169138075873280,2020-03-10,0:11:22
20673,1237169259706540033,2020-03-10,0:11:51
20674,1237169305847877635,2020-03-10,0:12:2
20675,1237169314236596224,2020-03-10,0:12:4
20676,1237169326794444802,2020-03-10,0:12:7
20677,1237169402308681729,2020-03-10,0:12:25
20678,1237169406498799618,2020-03-10,0:12:26
20679,1237169423284178944,2020-03-10,0:12:30
20680,1237169427453480960,2020-03-10,0:12:31
20681,1237169465214803973,2020-03-10,0:12:40
20682,1237169477805961216,2020-03-10,0:12:43
20683,1237169486186319872,2020-03-10,0:12:45
20684,1237169490363744256,2020-03-10,0:12:46
20685,1237169494558040064,2020-03-10,0:12:47
20686,1237169498760847365,2020-03-10,0:12:48
20687,1237169565873975297,2020-03-10,0:13:4
20688,1237169574266601474,2020-03-10,0:13:6
20689,1237169578473476096,2020-03-10,0:13:7
20690,1237169616214011904,2020-03-10,0:13:16
20691,1237169645582454784,2020-03-10,0:13:23
20692,1237169691703103489,2020-03-10,0:13:34
20693,1237169691728261122,2020-03-10,0:13:34
20694,1237169725261651970,2020-03-10,0:13:42
20695,1237169746228977665,2020-03-10,0:13:47
20696,1237169750410739712,2020-03-10,0:13:48
20697,1237169750423330817,2020-03-10,0:13:48
20698,1237169867863834624,2020-03-10,0:14:16
20699,1237169867876233216,2020-03-10,0:14:16
20700,1237169926575738883,2020-03-10,0:14:30
20701,1237169997895647233,2020-03-10,0:14:47
20702,1237170115340374018,2020-03-10,0:15:15
20703,1237170174039592960,2020-03-10,0:15:29
20704,1237170199222083585,2020-03-10,0:15:35
20705,1237170203412365312,2020-03-10,0:15:36
20706,1237170299898146816,2020-03-10,0:15:59
20707,1237170484447305728,2020-03-10,0:16:43
20708,1237170534774902789,2020-03-10,0:16:55
20709,1237170538952474624,2020-03-10,0:16:56
20710,1237170555750617088,2020-03-10,0:17:0
20711,1237170618665181184,2020-03-10,0:17:15
20712,1237170677389590529,2020-03-10,0:17:29
20713,1237170681579798529,2020-03-10,0:17:30
20714,1237170694145953793,2020-03-10,0:17:33
20715,1237170715104874497,2020-03-10,0:17:38
20716,1237170773837709312,2020-03-10,0:17:52
20717,1237170819962413056,2020-03-10,0:18:3
20718,1237170849339375617,2020-03-10,0:18:10
20719,1237170857719541761,2020-03-10,0:18:12
20720,1237170874496757760,2020-03-10,0:18:16
20721,1237170962564435968,2020-03-10,0:18:37
20722,1237170966788177920,2020-03-10,0:18:38
20723,1237170979354243072,2020-03-10,0:18:41
20724,1237171109382021120,2020-03-10,0:19:12
20725,1237171113559379969,2020-03-10,0:19:13
20726,1237171113563688960,2020-03-10,0:19:13
20727,1237171189073707013,2020-03-10,0:19:31
20728,1237171189090373632,2020-03-10,0:19:31
20729,1237171197474824193,2020-03-10,0:19:33
20730,1237171201660903424,2020-03-10,0:19:34
20731,1237171210049519623,2020-03-10,0:19:36
20732,1237171247815045125,2020-03-10,0:19:45
20733,1237171289724518405,2020-03-10,0:19:55
20734,1237171323299926017,2020-03-10,0:20:3
20735,1237171331667558402,2020-03-10,0:20:5
20736,1237171457517424640,2020-03-10,0:20:35
20737,1237171482670792704,2020-03-10,0:20:41
20738,1237171507823931392,2020-03-10,0:20:47
20739,1237171545589645318,2020-03-10,0:20:56
20740,1237171566582140928,2020-03-10,0:21:1
20741,1237171600102916099,2020-03-10,0:21:9
20742,1237171654633144321,2020-03-10,0:21:22
20743,1237171684005875713,2020-03-10,0:21:29
20744,1237171688200167425,2020-03-10,0:21:30
20745,1237171700791459841,2020-03-10,0:21:33
20746,1237171738540195840,2020-03-10,0:21:42
20747,1237171767875178497,2020-03-10,0:21:49
20748,1237171805657464833,2020-03-10,0:21:58
20749,1237171818202570752,2020-03-10,0:22:1
20750,1237171818219409408,2020-03-10,0:22:1
20751,1237171822426116096,2020-03-10,0:22:2
20752,1237171864344104966,2020-03-10,0:22:12
20753,1237172023744499712,2020-03-10,0:22:50
20754,1237172036344086529,2020-03-10,0:22:53
20755,1237172141172408320,2020-03-10,0:23:18
20756,1237172174751850496,2020-03-10,0:23:26
20757,1237172220872581120,2020-03-10,0:23:37
20758,1237172237641359360,2020-03-10,0:23:41
20759,1237172250219966466,2020-03-10,0:23:44
20760,1237172267018268672,2020-03-10,0:23:48
20761,1237172283791364097,2020-03-10,0:23:52
20762,1237172308973944832,2020-03-10,0:23:58
20763,1237172359292952576,2020-03-10,0:24:10
20764,1237172359305494535,2020-03-10,0:24:10
20765,1237172397020676096,2020-03-10,0:24:19
20766,1237172422207365121,2020-03-10,0:24:25
20767,1237172451575988225,2020-03-10,0:24:32
20768,1237172472551784450,2020-03-10,0:24:37
20769,1237172585768632327,2020-03-10,0:25:4
20770,1237172589975539714,2020-03-10,0:25:5
20771,1237172631926906880,2020-03-10,0:25:15
20772,1237172673848934401,2020-03-10,0:25:25
20773,1237172757734887424,2020-03-10,0:25:45
20774,1237172770347167744,2020-03-10,0:25:48
20775,1237172787099234305,2020-03-10,0:25:52
20776,1237172816446992384,2020-03-10,0:25:59
20777,1237172816484675589,2020-03-10,0:25:59
20778,1237172858410975232,2020-03-10,0:26:9
20779,1237172870977069058,2020-03-10,0:26:12
20780,1237172921342275585,2020-03-10,0:26:24
20781,1237172942313676801,2020-03-10,0:26:29
20782,1237173009410113538,2020-03-10,0:26:45
20783,1237173026191540230,2020-03-10,0:26:49
20784,1237173047146266625,2020-03-10,0:26:54
20785,1237173051344683014,2020-03-10,0:26:55
20786,1237173089101697024,2020-03-10,0:27:4
20787,1237173214935224322,2020-03-10,0:27:34
20788,1237173248485396481,2020-03-10,0:27:42
20789,1237173374293626880,2020-03-10,0:28:12
20790,1237173374318718983,2020-03-10,0:28:12
20791,1237173433038929922,2020-03-10,0:28:26
20792,1237173521127636992,2020-03-10,0:28:47
20793,1237173521127813121,2020-03-10,0:28:47
20794,1237173537888071680,2020-03-10,0:28:51
20795,1237173697267544064,2020-03-10,0:29:29
20796,1237173751780966401,2020-03-10,0:29:42
20797,1237173776976162816,2020-03-10,0:29:48
20798,1237173818914897921,2020-03-10,0:29:58
20799,1237173890188808193,2020-03-10,0:30:15
20800,1237173919582490624,2020-03-10,0:30:22
20801,1237173923755802629,2020-03-10,0:30:23
20802,1237173932156948480,2020-03-10,0:30:25
20803,1237173978285948928,2020-03-10,0:30:36
20804,1237173990856114177,2020-03-10,0:30:39
20805,1237174028617433088,2020-03-10,0:30:48
20806,1237174062176182278,2020-03-10,0:30:56
20807,1237174062188605443,2020-03-10,0:30:56
20808,1237174091523768322,2020-03-10,0:31:3
20809,1237174175439015936,2020-03-10,0:31:23
20810,1237174301255753728,2020-03-10,0:31:53
20811,1237174339012907008,2020-03-10,0:32:2
20812,1237174355777503234,2020-03-10,0:32:6
20813,1237174435469238272,2020-03-10,0:32:25
20814,1237174439663599616,2020-03-10,0:32:26
20815,1237174460635119616,2020-03-10,0:32:31
20816,1237174464829255680,2020-03-10,0:32:32
20817,1237174485796651008,2020-03-10,0:32:37
20818,1237174485817741312,2020-03-10,0:32:37
20819,1237174607435542528,2020-03-10,0:33:6
20820,1237174607443943425,2020-03-10,0:33:6
20821,1237174716491841538,2020-03-10,0:33:32
20822,1237174737454936069,2020-03-10,0:33:37
20823,1237174791997730817,2020-03-10,0:33:50
20824,1237174812935684096,2020-03-10,0:33:55
20825,1237174838126473216,2020-03-10,0:34:1
20826,1237174909438066688,2020-03-10,0:34:18
20827,1237174909438222338,2020-03-10,0:34:18
20828,1237174938777407489,2020-03-10,0:34:25
20829,1237174959765508096,2020-03-10,0:34:30
20830,1237175014279000066,2020-03-10,0:34:43
20831,1237175052011003904,2020-03-10,0:34:52
20832,1237175077185216517,2020-03-10,0:34:58
20833,1237175093987618817,2020-03-10,0:35:2
20834,1237175106566344709,2020-03-10,0:35:5
20835,1237175119132241920,2020-03-10,0:35:8
20836,1237175194642505729,2020-03-10,0:35:26
20837,1237175198836838400,2020-03-10,0:35:27
20838,1237175207221243904,2020-03-10,0:35:29
20839,1237175261742993408,2020-03-10,0:35:42
20840,1237175316273037315,2020-03-10,0:35:55
20841,1237175349819170816,2020-03-10,0:36:3
20842,1237175395956461569,2020-03-10,0:36:14
20843,1237175421130674176,2020-03-10,0:36:20
20844,1237175559546982400,2020-03-10,0:36:53
20845,1237175576311599104,2020-03-10,0:36:57
20846,1237175609866010624,2020-03-10,0:37:5
20847,1237175609866010624,2020-03-10,0:37:5
20848,1237175618271207424,2020-03-10,0:37:7
20849,1237175685376081925,2020-03-10,0:37:23
20850,1237175710541807616,2020-03-10,0:37:29
20851,1237175714748731392,2020-03-10,0:37:30
20852,1237175807006687232,2020-03-10,0:37:52
20853,1237175890892767232,2020-03-10,0:38:12
20854,1237175957993091073,2020-03-10,0:38:28
20855,1237175983150678018,2020-03-10,0:38:34
20856,1237176016709267457,2020-03-10,0:38:42
20857,1237176029292171267,2020-03-10,0:38:45
20858,1237176046094598145,2020-03-10,0:38:49
20859,1237176100591198213,2020-03-10,0:39:2
20860,1237176104785346561,2020-03-10,0:39:3
20861,1237176163530833923,2020-03-10,0:39:17
20862,1237176167708459008,2020-03-10,0:39:18
20863,1237176218061090817,2020-03-10,0:39:30
20864,1237176255809638400,2020-03-10,0:39:39
20865,1237176339679121408,2020-03-10,0:39:59
20866,1237176348063535109,2020-03-10,0:40:1
20867,1237176352245190656,2020-03-10,0:40:2
20868,1237176364844941314,2020-03-10,0:40:5
20869,1237176499062444032,2020-03-10,0:40:37
20870,1237176595531681792,2020-03-10,0:41:0
20871,1237176612321361920,2020-03-10,0:41:4
20872,1237176658450317314,2020-03-10,0:41:15
20873,1237176671050051587,2020-03-10,0:41:18
20874,1237176683624570880,2020-03-10,0:41:21
20875,1237176696198946817,2020-03-10,0:41:24
20876,1237176717153689600,2020-03-10,0:41:29
20877,1237176717166497792,2020-03-10,0:41:29
20878,1237176788465463296,2020-03-10,0:41:46
20879,1237176851400925186,2020-03-10,0:42:1
20880,1237176910125334528,2020-03-10,0:42:15
20881,1237176973023219713,2020-03-10,0:42:30
20882,1237176998197329920,2020-03-10,0:42:36
20883,1237177010767704064,2020-03-10,0:42:39
20884,1237177224668884998,2020-03-10,0:43:30
20885,1237177245657190402,2020-03-10,0:43:35
20886,1237177275008892929,2020-03-10,0:43:42
20887,1237177295984566273,2020-03-10,0:43:47
20888,1237177329551622149,2020-03-10,0:43:55
20889,1237177367266758662,2020-03-10,0:44:4
20890,1237177379866456064,2020-03-10,0:44:7
20891,1237177425995403264,2020-03-10,0:44:18
20892,1237177426016378880,2020-03-10,0:44:18
20893,1237177434392453122,2020-03-10,0:44:20
20894,1237177480525402112,2020-03-10,0:44:31
20895,1237177560234106888,2020-03-10,0:44:50
20896,1237177568631160832,2020-03-10,0:44:52
20897,1237177606346362880,2020-03-10,0:45:1
20898,1237177606350548993,2020-03-10,0:45:1
20899,1237177660897296384,2020-03-10,0:45:14
20900,1237177665070612480,2020-03-10,0:45:15
20901,1237177715402461186,2020-03-10,0:45:27
20902,1237177765754880000,2020-03-10,0:45:39
20903,1237177807672934400,2020-03-10,0:45:49
20904,1237177811867176961,2020-03-10,0:45:50
20905,1237177874790129664,2020-03-10,0:46:5
20906,1237177887368687616,2020-03-10,0:46:8
20907,1237177895774191616,2020-03-10,0:46:10
20908,1237177904162902017,2020-03-10,0:46:12
20909,1237177975453425664,2020-03-10,0:46:29
20910,1237178050946760704,2020-03-10,0:46:47
20911,1237178101278392320,2020-03-10,0:46:59
20912,1237178113865416706,2020-03-10,0:47:2
20913,1237178113882275840,2020-03-10,0:47:2
20914,1237178130646863874,2020-03-10,0:47:6
20915,1237178197743149057,2020-03-10,0:47:22
20916,1237178197755809793,2020-03-10,0:47:22
20917,1237178210334527489,2020-03-10,0:47:25
20918,1237178273257459712,2020-03-10,0:47:40
20919,1237178399103254528,2020-03-10,0:48:10
20920,1237178424252174336,2020-03-10,0:48:16
20921,1237178487158407172,2020-03-10,0:48:31
20922,1237178533291659264,2020-03-10,0:48:42
20923,1237178592028745728,2020-03-10,0:48:56
20924,1237178625566347264,2020-03-10,0:49:4
20925,1237178650732027905,2020-03-10,0:49:10
20926,1237178680117428224,2020-03-10,0:49:17
20927,1237178688485146625,2020-03-10,0:49:19
20928,1237178722064744449,2020-03-10,0:49:27
20929,1237178734622408705,2020-03-10,0:49:30
20930,1237178801718734853,2020-03-10,0:49:46
20931,1237178826901188609,2020-03-10,0:49:52
20932,1237178831078928389,2020-03-10,0:49:53
20933,1237178877232832512,2020-03-10,0:50:4
20934,1237178965334384640,2020-03-10,0:50:25
20935,1237178977883734022,2020-03-10,0:50:28
20936,1237179011454971909,2020-03-10,0:50:36
20937,1237179049212088320,2020-03-10,0:50:45
20938,1237179120490090499,2020-03-10,0:51:2
20939,1237179149883551745,2020-03-10,0:51:9
20940,1237179175011635206,2020-03-10,0:51:15
20941,1237179229537779713,2020-03-10,0:51:28
20942,1237179233744502785,2020-03-10,0:51:29
20943,1237179275696123905,2020-03-10,0:51:39
20944,1237179279869345794,2020-03-10,0:51:40
20945,1237179309246169089,2020-03-10,0:51:47
20946,1237179351210262528,2020-03-10,0:51:57
20947,1237179359565205505,2020-03-10,0:51:59
20948,1237179435075371008,2020-03-10,0:52:17
20949,1237179535751290881,2020-03-10,0:52:41
20950,1237179535759720449,2020-03-10,0:52:41
20951,1237179594450632704,2020-03-10,0:52:55
20952,1237179607024947205,2020-03-10,0:52:58
20953,1237179607041953792,2020-03-10,0:52:58
20954,1237179615443070976,2020-03-10,0:53:0
20955,1237179711886942209,2020-03-10,0:53:23
20956,1237179741268033536,2020-03-10,0:53:30
20957,1237179841931337728,2020-03-10,0:53:54
20958,1237179846113005568,2020-03-10,0:53:55
20959,1237180143929634817,2020-03-10,0:55:6
20960,1237180160690053120,2020-03-10,0:55:10
20961,1237180177467289607,2020-03-10,0:55:14
20962,1237180223600418816,2020-03-10,0:55:25
20963,1237180236183339009,2020-03-10,0:55:28
20964,1237180349442072585,2020-03-10,0:55:55
20965,1237180487862489088,2020-03-10,0:56:28
20966,1237180538194182146,2020-03-10,0:56:40
20967,1237180588513255426,2020-03-10,0:56:52
20968,1237180605273604098,2020-03-10,0:56:56
20969,1237180609497194497,2020-03-10,0:56:57
20970,1237180630447927298,2020-03-10,0:57:2
20971,1237180634637819904,2020-03-10,0:57:3
20972,1237180655626305537,2020-03-10,0:57:8
20973,1237180676572676102,2020-03-10,0:57:13
20974,1237180714346401792,2020-03-10,0:57:22
20975,1237180714346582016,2020-03-10,0:57:22
20976,1237180756285415425,2020-03-10,0:57:32
20977,1237180785628721152,2020-03-10,0:57:39
20978,1237180840167129089,2020-03-10,0:57:52
20979,1237180873734262784,2020-03-10,0:58:0
20980,1237180894689050627,2020-03-10,0:58:5
20981,1237181049903263745,2020-03-10,0:58:42
20982,1237181100197380096,2020-03-10,0:58:54
20983,1237181104391520258,2020-03-10,0:58:55
20984,1237181108585934849,2020-03-10,0:58:56
20985,1237181125388369920,2020-03-10,0:59:0
20986,1237181171538124802,2020-03-10,0:59:11
20987,1237181196704112643,2020-03-10,0:59:17
20988,1237181217637793793,2020-03-10,0:59:22
20989,1237181347686486023,2020-03-10,0:59:53
20990,1237181356087615488,2020-03-10,0:59:55
20991,1237181507061645313,2020-03-10,1:0:31
20992,1237181507065782273,2020-03-10,1:0:31
20993,1237181523838808066,2020-03-10,1:0:35
20994,1237181544827101186,2020-03-10,1:0:40
20995,1237181569997000705,2020-03-10,1:0:46
20996,1237181641291755520,2020-03-10,1:1:3
20997,1237181708388220928,2020-03-10,1:1:19
20998,1237181754508705793,2020-03-10,1:1:30
20999,1237181792282689536,2020-03-10,1:1:39
21000,1237181876156186624,2020-03-10,1:1:59
21001,1237181892954337280,2020-03-10,1:2:3
21002,1237181909723238400,2020-03-10,1:2:7
21003,1237182018779320326,2020-03-10,1:2:33
21004,1237182022973640706,2020-03-10,1:2:34
21005,1237182069098381313,2020-03-10,1:2:45
21006,1237182090073915393,2020-03-10,1:2:50
21007,1237182123632713728,2020-03-10,1:2:58
21008,1237182140388970496,2020-03-10,1:3:2
21009,1237182140418265088,2020-03-10,1:3:2
21010,1237182203307520000,2020-03-10,1:3:17
21011,1237182224295792640,2020-03-10,1:3:22
21012,1237182249465831424,2020-03-10,1:3:28
21013,1237182274606530560,2020-03-10,1:3:34
21014,1237182282995306496,2020-03-10,1:3:36
21015,1237182329149366284,2020-03-10,1:3:47
21016,1237182358526230530,2020-03-10,1:3:54
21017,1237182392063983616,2020-03-10,1:4:2
21018,1237182421436686336,2020-03-10,1:4:9
21019,1237182488520167429,2020-03-10,1:4:25
21020,1237182505293426689,2020-03-10,1:4:29
21021,1237182580794982400,2020-03-10,1:4:47
21022,1237182597563854853,2020-03-10,1:4:51
21023,1237182618573168640,2020-03-10,1:4:56
21024,1237182622767280130,2020-03-10,1:4:57
21025,1237182652119162882,2020-03-10,1:5:4
21026,1237182656288301057,2020-03-10,1:5:5
21027,1237182723401318401,2020-03-10,1:5:21
21028,1237182740199596033,2020-03-10,1:5:25
21029,1237182819874541568,2020-03-10,1:5:44
21030,1237182975059595265,2020-03-10,1:6:21
21031,1237183046375391236,2020-03-10,1:6:38
21032,1237183126058786816,2020-03-10,1:6:57
21033,1237183130278084610,2020-03-10,1:6:58
21034,1237183218325114880,2020-03-10,1:7:19
21035,1237183226743066624,2020-03-10,1:7:21
21036,1237183302240526337,2020-03-10,1:7:39
21037,1237183386101284865,2020-03-10,1:7:59
21038,1237183390299779072,2020-03-10,1:8:0
21039,1237183398688559104,2020-03-10,1:8:2
21040,1237183461624107009,2020-03-10,1:8:17
21041,1237183478397128704,2020-03-10,1:8:21
21042,1237183516137476104,2020-03-10,1:8:30
21043,1237183587457404929,2020-03-10,1:8:47
21044,1237183688095473664,2020-03-10,1:9:11
21045,1237183792957337602,2020-03-10,1:9:36
21046,1237183818110398464,2020-03-10,1:9:42
21047,1237183830701699072,2020-03-10,1:9:45
21048,1237183885215174657,2020-03-10,1:9:58
21049,1237183901992247296,2020-03-10,1:10:2
21050,1237183910393544704,2020-03-10,1:10:4
21051,1237183931369295876,2020-03-10,1:10:9
21052,1237183998473809920,2020-03-10,1:10:25
21053,1237184090773782528,2020-03-10,1:10:47
21054,1237184149464719360,2020-03-10,1:11:1
21055,1237184338208292866,2020-03-10,1:11:46
21056,1237184375982342144,2020-03-10,1:11:55
21057,1237184396924346368,2020-03-10,1:12:0
21058,1237184417920999425,2020-03-10,1:12:5
21059,1237184455673958400,2020-03-10,1:12:14
21060,1237184472421974016,2020-03-10,1:12:18
21061,1237184485000650752,2020-03-10,1:12:21
21062,1237184644409368578,2020-03-10,1:12:59
21063,1237184677955264512,2020-03-10,1:13:7
21064,1237184677972037632,2020-03-10,1:13:7
21065,1237184686327238657,2020-03-10,1:13:9
21066,1237184690542575619,2020-03-10,1:13:10
21067,1237184719898501120,2020-03-10,1:13:17
21068,1237184766056828929,2020-03-10,1:13:28
21069,1237184778639675393,2020-03-10,1:13:31
21070,1237184803767758848,2020-03-10,1:13:37
21071,1237184887662223360,2020-03-10,1:13:57
21072,1237184908633600000,2020-03-10,1:14:2
21073,1237184908650397696,2020-03-10,1:14:2
21074,1237185034454470662,2020-03-10,1:14:32
21075,1237185084823752704,2020-03-10,1:14:44
21076,1237185101567582210,2020-03-10,1:14:48
21077,1237185105787080704,2020-03-10,1:14:49
21078,1237185109968801792,2020-03-10,1:14:50
21079,1237185156122849280,2020-03-10,1:15:1
21080,1237185185474543616,2020-03-10,1:15:8
21081,1237185198061740032,2020-03-10,1:15:11
21082,1237185214809436161,2020-03-10,1:15:15
21083,1237185311303782401,2020-03-10,1:15:38
21084,1237185319684001792,2020-03-10,1:15:40
21085,1237185353234239488,2020-03-10,1:15:48
21086,1237185357449486337,2020-03-10,1:15:49
21087,1237185445508890624,2020-03-10,1:16:10
21088,1237185462277525504,2020-03-10,1:16:14
21089,1237185474885758983,2020-03-10,1:16:17
21090,1237185487451947009,2020-03-10,1:16:20
21091,1237185500055625728,2020-03-10,1:16:23
21092,1237185504233304066,2020-03-10,1:16:24
21093,1237185537770811393,2020-03-10,1:16:32
21094,1237185638463500288,2020-03-10,1:16:56
21095,1237185642645381120,2020-03-10,1:16:57
21096,1237185688782737408,2020-03-10,1:17:8
21097,1237185713965277184,2020-03-10,1:17:14
21098,1237185814611865601,2020-03-10,1:17:38
21099,1237185831384887297,2020-03-10,1:17:42
21100,1237185974011981824,2020-03-10,1:18:16
21101,1237186049488584704,2020-03-10,1:18:34
21102,1237186083038863361,2020-03-10,1:18:42
21103,1237186108221505536,2020-03-10,1:18:48
21104,1237186112415764486,2020-03-10,1:18:49
21105,1237186145970040838,2020-03-10,1:18:57
21106,1237186158527950848,2020-03-10,1:19:0
21107,1237186162734665728,2020-03-10,1:19:1
21108,1237186166933291011,2020-03-10,1:19:2
21109,1237186187904929793,2020-03-10,1:19:7
21110,1237186192120004609,2020-03-10,1:19:8
21111,1237186246633545729,2020-03-10,1:19:21
21112,1237186305341165568,2020-03-10,1:19:35
21113,1237186355660292096,2020-03-10,1:19:47
21114,1237186406021320704,2020-03-10,1:19:59
21115,1237186485687812097,2020-03-10,1:20:18
21116,1237186498295992320,2020-03-10,1:20:21
21117,1237186519271702528,2020-03-10,1:20:26
21118,1237186594769002497,2020-03-10,1:20:44
21119,1237186640877170690,2020-03-10,1:20:55
21120,1237186666068152321,2020-03-10,1:21:1
21121,1237186678625722368,2020-03-10,1:21:4
21122,1237186733172822017,2020-03-10,1:21:17
21123,1237186737346170881,2020-03-10,1:21:18
21124,1237186745747279872,2020-03-10,1:21:20
21125,1237186766714687488,2020-03-10,1:21:25
21126,1237186770900525056,2020-03-10,1:21:26
21127,1237186892552077313,2020-03-10,1:21:55
21128,1237186905143267328,2020-03-10,1:21:58
21129,1237186989000179713,2020-03-10,1:22:18
21130,1237187089692835840,2020-03-10,1:22:42
21131,1237187165165096960,2020-03-10,1:23:0
21132,1237187232274026496,2020-03-10,1:23:16
21133,1237187257469030403,2020-03-10,1:23:22
21134,1237187290998308864,2020-03-10,1:23:30
21135,1237187303598166017,2020-03-10,1:23:33
21136,1237187337127448578,2020-03-10,1:23:41
21137,1237187345524326401,2020-03-10,1:23:43
21138,1237187362305818630,2020-03-10,1:23:47
21139,1237187425245507586,2020-03-10,1:24:2
21140,1237187513300717575,2020-03-10,1:24:23
21141,1237187530069598208,2020-03-10,1:24:27
21142,1237187530094718978,2020-03-10,1:24:27
21143,1237187546842648577,2020-03-10,1:24:31
21144,1237187588802449409,2020-03-10,1:24:41
21145,1237187593005142018,2020-03-10,1:24:42
21146,1237187773372739584,2020-03-10,1:25:25
21147,1237187836283158530,2020-03-10,1:25:40
21148,1237187848866062336,2020-03-10,1:25:43
21149,1237188004046868480,2020-03-10,1:26:20
21150,1237188025001467904,2020-03-10,1:26:25
21151,1237188134066098177,2020-03-10,1:26:51
21152,1237188175988174850,2020-03-10,1:27:1
21153,1237188209567846405,2020-03-10,1:27:9
21154,1237188230530793472,2020-03-10,1:27:14
21155,1237188238936354817,2020-03-10,1:27:16
