,tweet_id,date,time
6301,1236449278060449792,2020-03-08,0:30:54
6302,1236449311602421761,2020-03-08,0:31:2
6303,1236449361921478657,2020-03-08,0:31:14
6304,1236449361946501120,2020-03-08,0:31:14
6305,1236449429059706882,2020-03-08,0:31:30
6306,1236449450022887425,2020-03-08,0:31:35
6307,1236449508747182081,2020-03-08,0:31:49
6308,1236449525528547328,2020-03-08,0:31:53
6309,1236449680726339585,2020-03-08,0:32:30
6310,1236449705875230720,2020-03-08,0:32:36
6311,1236449768798212096,2020-03-08,0:32:51
6312,1236449831712960515,2020-03-08,0:33:6
6313,1236449957529276416,2020-03-08,0:33:36
6314,1236450045613854720,2020-03-08,0:33:57
6315,1236450074969939969,2020-03-08,0:34:4
6316,1236450108532817920,2020-03-08,0:34:12
6317,1236450184017608705,2020-03-08,0:34:30
6318,1236450209200082946,2020-03-08,0:34:36
6319,1236450427308331015,2020-03-08,0:35:28
6320,1236450548930547712,2020-03-08,0:35:57
6321,1236450569880928256,2020-03-08,0:36:2
6322,1236450746041683968,2020-03-08,0:36:44
6323,1236450788001619968,2020-03-08,0:36:54
6324,1236450813184290816,2020-03-08,0:37:0
6325,1236450838316539904,2020-03-08,0:37:6
6326,1236450867714371584,2020-03-08,0:37:13
6327,1236450968369336320,2020-03-08,0:37:37
6328,1236451010299736064,2020-03-08,0:37:47
6329,1236451119339110402,2020-03-08,0:38:13
6330,1236451375208378368,2020-03-08,0:39:14
6331,1236451421341601793,2020-03-08,0:39:25
6332,1236451459073552384,2020-03-08,0:39:34
6333,1236451475871748096,2020-03-08,0:39:38
6334,1236451547183276032,2020-03-08,0:39:55
6335,1236451626849669122,2020-03-08,0:40:14
6336,1236451647854989317,2020-03-08,0:40:19
6337,1236451677202333696,2020-03-08,0:40:26
6338,1236451761084301312,2020-03-08,0:40:46
6339,1236451857536626694,2020-03-08,0:41:9
6340,1236451924679053312,2020-03-08,0:41:25
6341,1236451983399301120,2020-03-08,0:41:39
6342,1236451987568418817,2020-03-08,0:41:40
6343,1236451995961176064,2020-03-08,0:41:42
6344,1236452008544088064,2020-03-08,0:41:45
6345,1236452058875809793,2020-03-08,0:41:57
6346,1236452188882419712,2020-03-08,0:42:28
6347,1236452201486262272,2020-03-08,0:42:31
6348,1236452218276139011,2020-03-08,0:42:35
6349,1236452285355622405,2020-03-08,0:42:51
6350,1236452394428440577,2020-03-08,0:43:17
6351,1236452427966099457,2020-03-08,0:43:25
6352,1236452453127720960,2020-03-08,0:43:31
6353,1236452612544872451,2020-03-08,0:44:9
6354,1236452704806830082,2020-03-08,0:44:31
6355,1236452725753294853,2020-03-08,0:44:36
6356,1236453010970152965,2020-03-08,0:45:44
6357,1236453128406544384,2020-03-08,0:46:12
6358,1236453325551226880,2020-03-08,0:46:59
6359,1236453346522927104,2020-03-08,0:47:4
6360,1236453526881984513,2020-03-08,0:47:47
6361,1236453669488467968,2020-03-08,0:48:21
6362,1236453724027002880,2020-03-08,0:48:34
6363,1236453833070350337,2020-03-08,0:49:0
6364,1236453841458958337,2020-03-08,0:49:2
6365,1236453883397861376,2020-03-08,0:49:12
6366,1236454030215348225,2020-03-08,0:49:47
6367,1236454231512690689,2020-03-08,0:50:35
6368,1236454302840950785,2020-03-08,0:50:52
6369,1236454315423707136,2020-03-08,0:50:55
6370,1236454369924648961,2020-03-08,0:51:8
6371,1236454382507622406,2020-03-08,0:51:11
6372,1236454449612238854,2020-03-08,0:51:27
6373,1236454453840150529,2020-03-08,0:51:28
6374,1236454470621544450,2020-03-08,0:51:32
6375,1236454558685110272,2020-03-08,0:51:53
6376,1236454638368538629,2020-03-08,0:52:12
6377,1236454768387784704,2020-03-08,0:52:43
6378,1236454852273659905,2020-03-08,0:53:3
6379,1236454999074504706,2020-03-08,0:53:38
6380,1236455003260203009,2020-03-08,0:53:39
6381,1236455053617225728,2020-03-08,0:53:51
6382,1236455368169005056,2020-03-08,0:55:6
6383,1236455368189808640,2020-03-08,0:55:6
6384,1236455376557453317,2020-03-08,0:55:8
6385,1236455384958660608,2020-03-08,0:55:10
6386,1236455405930364928,2020-03-08,0:55:15
6387,1236455439480520706,2020-03-08,0:55:23
6388,1236455443674824705,2020-03-08,0:55:24
6389,1236455489824645120,2020-03-08,0:55:35
6390,1236455510771032064,2020-03-08,0:55:40
6391,1236455582099484673,2020-03-08,0:55:57
6392,1236455598889279490,2020-03-08,0:56:1
6393,1236455670184058887,2020-03-08,0:56:18
6394,1236455674353254404,2020-03-08,0:56:19
6395,1236455691134566401,2020-03-08,0:56:23
6396,1236455733086093314,2020-03-08,0:56:33
6397,1236455867308015617,2020-03-08,0:57:5
6398,1236456018302754816,2020-03-08,0:57:41
6399,1236456060233355266,2020-03-08,0:57:51
6400,1236456072828915712,2020-03-08,0:57:54
6401,1236456127350493184,2020-03-08,0:58:7
6402,1236456181872439296,2020-03-08,0:58:20
6403,1236456194451165184,2020-03-08,0:58:23
6404,1236456399988801536,2020-03-08,0:59:12
6405,1236456429353140224,2020-03-08,0:59:19
6406,1236456483874734081,2020-03-08,0:59:32
6407,1236456546802032645,2020-03-08,0:59:47
6408,1236456555186286592,2020-03-08,0:59:49
6409,1236456597112700931,2020-03-08,0:59:59
6410,1236456601327812608,2020-03-08,1:0:0
6411,1236456605488525312,2020-03-08,1:0:1
6412,1236456790050713601,2020-03-08,1:0:45
6413,1236456802645970944,2020-03-08,1:0:48
6414,1236456865564950528,2020-03-08,1:1:3
6415,1236456886519640072,2020-03-08,1:1:8
6416,1236456911706435586,2020-03-08,1:1:14
6417,1236456991372922881,2020-03-08,1:1:33
6418,1236457008141918208,2020-03-08,1:1:37
6419,1236457020749942786,2020-03-08,1:1:40
6420,1236457024935821313,2020-03-08,1:1:41
6421,1236457100441554944,2020-03-08,1:1:59
6422,1236457196914868224,2020-03-08,1:2:22
6423,1236457255630966786,2020-03-08,1:2:36
6424,1236457268184403968,2020-03-08,1:2:39
6425,1236457435960881152,2020-03-08,1:3:19
6426,1236457435977494529,2020-03-08,1:3:19
6427,1236457498892173315,2020-03-08,1:3:34
6428,1236457519842803712,2020-03-08,1:3:39
6429,1236457654060490753,2020-03-08,1:4:11
6430,1236457654077308928,2020-03-08,1:4:11
6431,1236457662469959682,2020-03-08,1:4:13
6432,1236457725401468929,2020-03-08,1:4:28
6433,1236457821845311489,2020-03-08,1:4:51
6434,1236457859594031105,2020-03-08,1:5:0
6435,1236458014770675712,2020-03-08,1:5:37
6436,1236458027374477312,2020-03-08,1:5:40
6437,1236458132227973122,2020-03-08,1:6:5
6438,1236458232891289604,2020-03-08,1:6:29
6439,1236458237098164226,2020-03-08,1:6:30
6440,1236458300016717825,2020-03-08,1:6:45
6441,1236458325170171905,2020-03-08,1:6:51
6442,1236458341938778112,2020-03-08,1:6:55
6443,1236458375480856576,2020-03-08,1:7:3
6444,1236458560042631169,2020-03-08,1:7:47
6445,1236458631366758401,2020-03-08,1:8:4
6446,1236458635540209665,2020-03-08,1:8:5
6447,1236458652313309185,2020-03-08,1:8:9
6448,1236458744583725058,2020-03-08,1:8:31
6449,1236458769753739265,2020-03-08,1:8:37
6450,1236458862045286402,2020-03-08,1:8:59
6451,1236458866218381314,2020-03-08,1:9:0
6452,1236458937542537216,2020-03-08,1:9:17
6453,1236459017221922816,2020-03-08,1:9:36
6454,1236459050801532934,2020-03-08,1:9:44
6455,1236459126290550784,2020-03-08,1:10:2
6456,1236459147270295552,2020-03-08,1:10:7
6457,1236459247900274688,2020-03-08,1:10:31
6458,1236459260478971905,2020-03-08,1:10:34
6459,1236459335989026816,2020-03-08,1:10:52
6460,1236459335989026817,2020-03-08,1:10:52
6461,1236459398890807296,2020-03-08,1:11:7
6462,1236459440854859776,2020-03-08,1:11:17
6463,1236459646354886656,2020-03-08,1:12:6
6464,1236459843512414208,2020-03-08,1:12:53
6465,1236459889628712960,2020-03-08,1:13:4
6466,1236459898046763008,2020-03-08,1:13:6
6467,1236459914802929664,2020-03-08,1:13:10
6468,1236459990300450816,2020-03-08,1:13:28
6469,1236460049024704512,2020-03-08,1:13:42
6470,1236460086777782277,2020-03-08,1:13:51
6471,1236460162283704321,2020-03-08,1:14:9
6472,1236460208408473608,2020-03-08,1:14:20
6473,1236460225202286592,2020-03-08,1:14:24
6474,1236460233578311681,2020-03-08,1:14:26
6475,1236460296488681472,2020-03-08,1:14:41
6476,1236460325861457921,2020-03-08,1:14:48
6477,1236460401358860288,2020-03-08,1:15:6
6478,1236460464269385728,2020-03-08,1:15:21
6479,1236460497836347392,2020-03-08,1:15:29
6480,1236460506216566784,2020-03-08,1:15:31
6481,1236460644611887105,2020-03-08,1:16:4
6482,1236460686559137792,2020-03-08,1:16:14
6483,1236460728502099968,2020-03-08,1:16:24
6484,1236460854331179009,2020-03-08,1:16:54
6485,1236460883703934976,2020-03-08,1:17:1
6486,1236460896270024705,2020-03-08,1:17:4
6487,1236460971775987713,2020-03-08,1:17:22
6488,1236461034677960704,2020-03-08,1:17:37
6489,1236461114369748992,2020-03-08,1:17:56
6490,1236461164692938757,2020-03-08,1:18:8
6491,1236461202479472641,2020-03-08,1:18:17
6492,1236461206657007618,2020-03-08,1:18:18
6493,1236461219222962177,2020-03-08,1:18:21
6494,1236461282137649153,2020-03-08,1:18:36
6495,1236461395387932673,2020-03-08,1:19:3
6496,1236461483493654529,2020-03-08,1:19:24
6497,1236461483493675008,2020-03-08,1:19:24
6498,1236461512853721088,2020-03-08,1:19:31
6499,1236461529630941184,2020-03-08,1:19:35
6500,1236461554775642112,2020-03-08,1:19:41
6501,1236461596718690306,2020-03-08,1:19:51
6502,1236461634471768064,2020-03-08,1:20:0
6503,1236461642864451584,2020-03-08,1:20:2
6504,1236461709977702400,2020-03-08,1:20:18
6505,1236461718349504514,2020-03-08,1:20:20
6506,1236461718378696706,2020-03-08,1:20:20
6507,1236461869336072192,2020-03-08,1:20:56
6508,1236461970003353605,2020-03-08,1:21:20
6509,1236461986784911360,2020-03-08,1:21:24
6510,1236462011971768320,2020-03-08,1:21:30
6511,1236462070666637312,2020-03-08,1:21:44
6512,1236462070700429313,2020-03-08,1:21:44
6513,1236462095857848321,2020-03-08,1:21:50
6514,1236462125217767424,2020-03-08,1:21:57
6515,1236462242666774528,2020-03-08,1:22:25
6516,1236462280398630912,2020-03-08,1:22:34
6517,1236462318134976512,2020-03-08,1:22:43
6518,1236462435575291905,2020-03-08,1:23:11
6519,1236462532036104192,2020-03-08,1:23:34
6520,1236462557218492417,2020-03-08,1:23:40
6521,1236462624335790081,2020-03-08,1:23:56
6522,1236462674675994624,2020-03-08,1:24:8
6523,1236462687233511424,2020-03-08,1:24:11
6524,1236462737561018369,2020-03-08,1:24:23
6525,1236462750144086017,2020-03-08,1:24:26
6526,1236462750160871425,2020-03-08,1:24:26
6527,1236462817278070784,2020-03-08,1:24:42
6528,1236462905362649088,2020-03-08,1:25:3
6529,1236462913755516928,2020-03-08,1:25:5
6530,1236463001818951681,2020-03-08,1:25:26
6531,1236463039555215360,2020-03-08,1:25:35
6532,1236463047952060417,2020-03-08,1:25:37
6533,1236463052133892097,2020-03-08,1:25:38
6534,1236463064716906498,2020-03-08,1:25:41
6535,1236463073101107200,2020-03-08,1:25:43
6536,1236463144412774400,2020-03-08,1:26:0
6537,1236463144425459715,2020-03-08,1:26:0
6538,1236463203149905921,2020-03-08,1:26:14
6539,1236463379293843461,2020-03-08,1:26:56
6540,1236463417038458881,2020-03-08,1:27:5
6541,1236463475792252928,2020-03-08,1:27:19
6542,1236463500928512001,2020-03-08,1:27:25
6543,1236463530318147587,2020-03-08,1:27:32
6544,1236463542879924224,2020-03-08,1:27:35
6545,1236463614183104512,2020-03-08,1:27:52
6546,1236463693870882821,2020-03-08,1:28:11
6547,1236463773550030848,2020-03-08,1:28:30
6548,1236463781951049728,2020-03-08,1:28:32
6549,1236463815497220097,2020-03-08,1:28:40
6550,1236463836494008327,2020-03-08,1:28:45
6551,1236463857436164096,2020-03-08,1:28:50
6552,1236463891003121664,2020-03-08,1:28:58
6553,1236463987480563712,2020-03-08,1:29:21
6554,1236463991687467008,2020-03-08,1:29:22
6555,1236464054601998338,2020-03-08,1:29:37
6556,1236464083945189376,2020-03-08,1:29:44
6557,1236464104908431363,2020-03-08,1:29:49
6558,1236464146880872453,2020-03-08,1:29:59
6559,1236464155261120512,2020-03-08,1:30:1
6560,1236464251721535489,2020-03-08,1:30:24
6561,1236464302061760513,2020-03-08,1:30:36
6562,1236464335607783424,2020-03-08,1:30:44
6563,1236464486598545415,2020-03-08,1:31:20
6564,1236464557922463748,2020-03-08,1:31:37
6565,1236464708900851712,2020-03-08,1:32:13
6566,1236464713074012160,2020-03-08,1:32:14
6567,1236464775997067264,2020-03-08,1:32:29
6568,1236464922793594880,2020-03-08,1:33:4
6569,1236464952149454849,2020-03-08,1:33:11
6570,1236464968960098305,2020-03-08,1:33:15
6571,1236464977323659264,2020-03-08,1:33:17
6572,1236465061209821190,2020-03-08,1:33:37
6573,1236465115764932609,2020-03-08,1:33:50
6574,1236465182869766144,2020-03-08,1:34:6
6575,1236465245788372993,2020-03-08,1:34:21
6576,1236465258346295296,2020-03-08,1:34:24
6577,1236465325463330816,2020-03-08,1:34:40
6578,1236465346451775493,2020-03-08,1:34:45
6579,1236465359026298880,2020-03-08,1:34:48
6580,1236465459664429056,2020-03-08,1:35:12
6581,1236465539385458688,2020-03-08,1:35:31
6582,1236465581307514885,2020-03-08,1:35:41
6583,1236465593878011904,2020-03-08,1:35:44
6584,1236465652606664704,2020-03-08,1:35:58
6585,1236465862321803268,2020-03-08,1:36:48
6586,1236465883297361926,2020-03-08,1:36:53
6587,1236465883314257928,2020-03-08,1:36:53
6588,1236465929455685633,2020-03-08,1:37:4
6589,1236465996556152833,2020-03-08,1:37:20
6590,1236466034300895239,2020-03-08,1:37:29
6591,1236466059458293761,2020-03-08,1:37:35
6592,1236466105599827968,2020-03-08,1:37:46
6593,1236466210474254337,2020-03-08,1:38:11
6594,1236466332083912704,2020-03-08,1:38:40
6595,1236466340501893120,2020-03-08,1:38:42
6596,1236466541811699713,2020-03-08,1:39:30
6597,1236466558597074944,2020-03-08,1:39:34
6598,1236466655053721602,2020-03-08,1:39:57
6599,1236466671830724609,2020-03-08,1:40:1
6600,1236466671830724609,2020-03-08,1:40:1
6601,1236466789279772673,2020-03-08,1:40:29
6602,1236466810230276097,2020-03-08,1:40:34
6603,1236466998990663680,2020-03-08,1:41:19
6604,1236467040921280520,2020-03-08,1:41:29
6605,1236467149994106880,2020-03-08,1:41:55
6606,1236467166767128576,2020-03-08,1:41:59
6607,1236467196139917314,2020-03-08,1:42:6
6608,1236467225470447617,2020-03-08,1:42:13
6609,1236467275810476032,2020-03-08,1:42:25
6610,1236467401656426496,2020-03-08,1:42:55
6611,1236467410015784966,2020-03-08,1:42:57
6612,1236467410049404928,2020-03-08,1:42:57
6613,1236467456161583107,2020-03-08,1:43:8
6614,1236467535878463489,2020-03-08,1:43:27
6615,1236467670058438657,2020-03-08,1:43:59
6616,1236467712018309120,2020-03-08,1:44:9
6617,1236467766544105472,2020-03-08,1:44:22
6618,1236467774937075714,2020-03-08,1:44:24
6619,1236467837830561793,2020-03-08,1:44:39
6620,1236467888199888897,2020-03-08,1:44:51
6621,1236467904943722496,2020-03-08,1:44:55
6622,1236467934299488258,2020-03-08,1:45:2
6623,1236467934299664390,2020-03-08,1:45:2
6624,1236467959469608960,2020-03-08,1:45:8
6625,1236468055951065088,2020-03-08,1:45:31
6626,1236468055967842304,2020-03-08,1:45:31
6627,1236468194354892801,2020-03-08,1:46:4
6628,1236468202756022272,2020-03-08,1:46:6
6629,1236468211140284417,2020-03-08,1:46:8
6630,1236468240488038400,2020-03-08,1:46:15
6631,1236468357936951297,2020-03-08,1:46:43
6632,1236468425037434880,2020-03-08,1:46:59
6633,1236468446008926208,2020-03-08,1:47:4
6634,1236468513121894401,2020-03-08,1:47:20
6635,1236468550891520002,2020-03-08,1:47:29
6636,1236468706064175105,2020-03-08,1:48:6
6637,1236468731246555136,2020-03-08,1:48:12
6638,1236468760598532098,2020-03-08,1:48:19
6639,1236468781578420224,2020-03-08,1:48:24
6640,1236468789937606656,2020-03-08,1:48:26
6641,1236468936776040449,2020-03-08,1:49:1
6642,1236468970292568069,2020-03-08,1:49:9
6643,1236468974516404224,2020-03-08,1:49:10
6644,1236469020653752320,2020-03-08,1:49:21
6645,1236469045802577920,2020-03-08,1:49:27
6646,1236469154858876931,2020-03-08,1:49:53
6647,1236469196810121216,2020-03-08,1:50:3
6648,1236469230377340929,2020-03-08,1:50:11
6649,1236469251348840449,2020-03-08,1:50:16
6650,1236469314242449409,2020-03-08,1:50:31
6651,1236469452667072512,2020-03-08,1:51:4
6652,1236469511378931713,2020-03-08,1:51:18
6653,1236469620418252801,2020-03-08,1:51:44
6654,1236469628835991552,2020-03-08,1:51:46
6655,1236469662365483010,2020-03-08,1:51:54
6656,1236469683345190913,2020-03-08,1:51:59
6657,1236469775599099905,2020-03-08,1:52:21
6658,1236469809157533697,2020-03-08,1:52:29
6659,1236469821740658688,2020-03-08,1:52:32
6660,1236469922408140800,2020-03-08,1:52:56
6661,1236469989529485313,2020-03-08,1:53:12
6662,1236469997922398208,2020-03-08,1:53:14
6663,1236470190868557824,2020-03-08,1:54:0
6664,1236470270551920640,2020-03-08,1:54:19
6665,1236470446712852481,2020-03-08,1:55:1
6666,1236470555752255493,2020-03-08,1:55:27
6667,1236470576719564802,2020-03-08,1:55:32
6668,1236470589319192577,2020-03-08,1:55:35
6669,1236470631258116097,2020-03-08,1:55:45
6670,1236470702573846529,2020-03-08,1:56:2
6671,1236470769682722816,2020-03-08,1:56:18
6672,1236471151347597313,2020-03-08,1:57:49
6673,1236471172319100928,2020-03-08,1:57:54
6674,1236471247824920578,2020-03-08,1:58:12
6675,1236471369447211010,2020-03-08,1:58:41
6676,1236471444969795584,2020-03-08,1:58:59
6677,1236471457527377920,2020-03-08,1:59:2
6678,1236471470114684933,2020-03-08,1:59:5
6679,1236471654659682304,2020-03-08,1:59:49
6680,1236471663056818178,2020-03-08,1:59:51
6681,1236471675618840582,2020-03-08,1:59:54
6682,1236471692404436992,2020-03-08,1:59:58
6683,1236471759508914181,2020-03-08,2:0:14
6684,1236471763703341058,2020-03-08,2:0:15
6685,1236471885342392321,2020-03-08,2:0:44
6686,1236471935686578177,2020-03-08,2:0:56
6687,1236471981815586817,2020-03-08,2:1:7
6688,1236472007002402817,2020-03-08,2:1:13
6689,1236472040560836608,2020-03-08,2:1:21
6690,1236472061519728642,2020-03-08,2:1:26
6691,1236472065697255425,2020-03-08,2:1:27
6692,1236472187336392706,2020-03-08,2:1:56
6693,1236472191530786816,2020-03-08,2:1:57
6694,1236472233494642690,2020-03-08,2:2:7
6695,1236472275437793280,2020-03-08,2:2:17
6696,1236472371894276096,2020-03-08,2:2:40
6697,1236472434813030400,2020-03-08,2:2:55
6698,1236472527070822400,2020-03-08,2:3:17
6699,1236472527091838976,2020-03-08,2:3:17
6700,1236472560633565185,2020-03-08,2:3:25
6701,1236472560642129922,2020-03-08,2:3:25
6702,1236472619362398208,2020-03-08,2:3:39
6703,1236472791303684097,2020-03-08,2:4:20
6704,1236472933943566336,2020-03-08,2:4:54
6705,1236473005242380288,2020-03-08,2:5:11
6706,1236473013618393089,2020-03-08,2:5:13
6707,1236473059755929603,2020-03-08,2:5:24
6708,1236473143629418497,2020-03-08,2:5:44
6709,1236473181403320320,2020-03-08,2:5:53
6710,1236473340778426368,2020-03-08,2:6:31
6711,1236473382725537793,2020-03-08,2:6:41
6712,1236473441433407488,2020-03-08,2:6:55
6713,1236473563089174528,2020-03-08,2:7:24
6714,1236473634358788097,2020-03-08,2:7:41
6715,1236473642772553728,2020-03-08,2:7:43
6716,1236473743427416064,2020-03-08,2:8:7
6717,1236473747638562819,2020-03-08,2:8:8
6718,1236473818920730625,2020-03-08,2:8:25
6719,1236473844111638529,2020-03-08,2:8:31
6720,1236473948943990785,2020-03-08,2:8:56
6721,1236473969932242944,2020-03-08,2:9:1
6722,1236473986684522497,2020-03-08,2:9:5
6723,1236473999284199426,2020-03-08,2:9:8
6724,1236474129311649793,2020-03-08,2:9:39
6725,1236474238338506759,2020-03-08,2:10:5
6726,1236474246739755008,2020-03-08,2:10:7
6727,1236474284492521472,2020-03-08,2:10:16
6728,1236474360002740225,2020-03-08,2:10:34
6729,1236474393561313281,2020-03-08,2:10:42
6730,1236474448057860096,2020-03-08,2:10:55
6731,1236474498418913291,2020-03-08,2:11:7
6732,1236474661975752705,2020-03-08,2:11:46
6733,1236474670376980485,2020-03-08,2:11:48
6734,1236474670385442820,2020-03-08,2:11:48
6735,1236474682972356608,2020-03-08,2:11:51
6736,1236474779420356613,2020-03-08,2:12:14
6737,1236474833929506817,2020-03-08,2:12:27
6738,1236474842326732800,2020-03-08,2:12:29
6739,1236475001735348224,2020-03-08,2:13:7
6740,1236475068844130305,2020-03-08,2:13:23
6741,1236475085613084673,2020-03-08,2:13:27
6742,1236475131762860032,2020-03-08,2:13:38
6743,1236475207235383298,2020-03-08,2:13:56
6744,1236475303721086976,2020-03-08,2:14:19
6745,1236475307902861314,2020-03-08,2:14:20
6746,1236475349858422789,2020-03-08,2:14:30
6747,1236475425326534657,2020-03-08,2:14:48
6748,1236475597318246400,2020-03-08,2:15:29
6749,1236475664439496706,2020-03-08,2:15:45
6750,1236475685398593538,2020-03-08,2:15:50
